Number,Reference ID,Tube Diameter,Heated Length,Pressure,Mass Flux,Outlet Quality,Inlet Subcooling,Inlet Temperature,CHF,Hw,Hg,Tsat,H/D,TinK,RQufP,Roufg,Rouin,Sigmaf
14802,35,0.00805,10.94,9800.0,1516.0,0.466,544.0,199.9,323.0,1399.1843340369703,2729.08724642355,582.6677976573421,1359.0062111801242,473.05,691.7453887617045,54.08976404651901,864.7842356503393,0.0376973410215613
14803,35,0.00805,10.94,9800.0,1516.0,0.451,462.0,218.1,295.0,1399.1843340369703,2729.08724642355,582.6677976573421,1359.0062111801242,491.25,691.7453887617045,54.08976404651901,842.645881041247,0.0335076323820078
14804,35,0.00805,10.94,9800.0,1516.0,0.458,363.0,239.5,271.0,1399.1843340369703,2729.08724642355,582.6677976573421,1359.0062111801242,512.65,691.7453887617045,54.08976404651901,814.0691993579354,0.0285111537172465
15004,35,0.00805,20.0,9800.0,1527.0,0.549,344.0,243.6,165.0,1399.1843340369703,2729.08724642355,582.6677976573421,2484.472049689441,516.75,691.7453887617045,54.08976404651901,808.2402210778911,0.0275482074265342
17053,39,0.008,0.78,9800.0,1599.0,0.14,571.0,193.84,3025.0,1399.1843340369703,2729.08724642355,582.6677976573421,97.5,466.99,691.7453887617045,54.08976404651901,871.7601778995167,0.0390763198708131
17054,39,0.008,0.78,9800.0,1599.0,0.149,526.0,203.96,2894.0,1399.1843340369703,2729.08724642355,582.6677976573421,97.5,477.11,691.7453887617045,54.08976404651901,860.0034328200452,0.0367686724182749
17082,39,0.008,0.97,9800.0,1590.0,0.231,363.0,239.59,2198.0,1399.1843340369703,2729.08724642355,582.6677976573421,121.25,512.74,691.7453887617045,54.08976404651901,813.9425498603325,0.0284900299079453
17083,39,0.008,0.97,9800.0,1595.0,0.25,310.0,250.75,2116.0,1399.1843340369703,2729.08724642355,582.6677976573421,121.25,523.9,691.7453887617045,54.08976404651901,797.7733248320383,0.025866496889802
17094,39,0.008,1.57,9800.0,1601.0,0.312,549.0,198.8,1960.0,1399.1843340369703,2729.08724642355,582.6677976573421,196.25,471.95,691.7453887617045,54.08976404651901,866.0645769386662,0.0379483023585174
17095,39,0.008,1.57,9800.0,1601.0,0.328,489.0,212.2,1884.0,1399.1843340369703,2729.08724642355,582.6677976573421,196.25,485.35,691.7453887617045,54.08976404651901,850.025779761839,0.0348730343821565
17096,39,0.008,1.57,9800.0,1601.0,0.326,439.0,223.2,1778.0,1399.1843340369703,2729.08724642355,582.6677976573421,196.25,496.35,691.7453887617045,54.08976404651901,836.1005630380698,0.0323225624983838
17097,39,0.008,1.57,9800.0,1601.0,0.339,392.0,233.39,1717.0,1399.1843340369703,2729.08724642355,582.6677976573421,196.25,506.54,691.7453887617045,54.08976404651901,822.5348366677348,0.0299434639954283
17098,39,0.008,1.57,9800.0,1601.0,0.346,344.0,243.62,1642.0,1399.1843340369703,2729.08724642355,582.6677976573421,196.25,516.77,691.7453887617045,54.08976404651901,808.2114854124246,0.0275435071774145
17126,39,0.008,2.44,9800.0,1590.0,0.381,544.0,199.93,1365.0,1399.1843340369703,2729.08724642355,582.6677976573421,305.0,473.08,691.7453887617045,54.08976404651901,864.7492286996223,0.0376904926778699
17127,39,0.008,2.44,9800.0,1579.0,0.398,503.0,209.09,1332.0,1399.1843340369703,2729.08724642355,582.6677976573421,305.0,482.24,691.7453887617045,54.08976404651901,853.8357491680478,0.0355901280642487
17128,39,0.008,2.44,9800.0,1590.0,0.393,462.0,218.16,1280.0,1399.1843340369703,2729.08724642355,582.6677976573421,305.0,491.31,691.7453887617045,54.08976404651901,842.5697860720571,0.0334937152066253
17129,39,0.008,2.44,9800.0,1579.0,0.396,411.0,229.29,1210.0,1399.1843340369703,2729.08724642355,582.6677976573421,305.0,502.44,691.7453887617045,54.08976404651901,828.0737176144067,0.0309023325768442
17130,39,0.008,2.44,9800.0,1573.0,0.408,363.0,239.59,1167.0,1399.1843340369703,2729.08724642355,582.6677976573421,305.0,512.74,691.7453887617045,54.08976404651901,813.9425498603325,0.0284900299079453
17131,39,0.008,2.44,9800.0,1584.0,0.403,315.0,249.71,1105.0,1399.1843340369703,2729.08724642355,582.6677976573421,305.0,522.86,691.7453887617045,54.08976404651901,799.320470529554,0.0261112487599782
19920,43,0.00809,1.0,9810.0,1969.0,0.143,444.0,222.21,2520.0,1399.6202606331312,2728.9080895091333,582.7424345843029,123.60939431396788,495.36,691.5785438662949,54.15749431014999,837.3834821665662,0.0325529292924085
19921,43,0.00809,1.0,9810.0,1969.0,0.175,373.0,237.55,2400.0,1399.6202606331312,2728.9080895091333,582.7424345843029,123.60939431396788,510.7,691.5785438662949,54.15749431014999,816.7991807394084,0.0289686633959697
19922,43,0.00809,1.0,9810.0,1964.0,0.192,316.0,249.59,2260.0,1399.6202606331312,2728.9080895091333,582.7424345843029,123.60939431396788,522.74,691.5785438662949,54.15749431014999,799.4984349484151,0.0261394869970972
19950,43,0.008,1.0,9900.0,1941.0,0.149,571.0,194.81,2940.0,1403.5351496308936,2727.288209379302,583.4115351208815,125.0,467.96,690.0776354714301,54.768893675387815,870.6562104455113,0.0388561918726062
19951,43,0.008,1.0,9810.0,1941.0,0.152,545.0,199.8,2880.0,1399.6202606331312,2728.9080895091333,582.7424345843029,125.0,472.95,691.5785438662949,54.15749431014999,864.900891459299,0.0377201673282836
19952,43,0.008,1.0,9810.0,1941.0,0.163,499.0,210.08,2750.0,1399.6202606331312,2728.9080895091333,582.7424345843029,125.0,483.23,691.5785438662949,54.15749431014999,852.6288160926383,0.0353620641368062
19954,43,0.008,1.0,9810.0,1946.0,0.177,420.0,227.43,2540.0,1399.6202606331312,2728.9080895091333,582.7424345843029,125.0,500.58,691.5785438662949,54.15749431014999,830.5502471943427,0.0313366409691216
19955,43,0.008,1.0,9900.0,1919.0,0.204,387.0,235.39,2500.0,1403.5351496308936,2727.288209379302,583.4115351208815,125.0,508.54,690.0776354714301,54.768893675387815,819.7921271883083,0.0294750300984709
19957,43,0.008,1.0,9900.0,1941.0,0.203,320.0,249.57,2270.0,1403.5351496308936,2727.288209379302,583.4115351208815,125.0,522.72,690.0776354714301,54.768893675387815,799.5280846209591,0.0261441933196264
19968,43,0.008,1.0,9810.0,1988.0,0.17,349.0,242.65,2300.0,1399.6202606331312,2728.9080895091333,582.7424345843029,125.0,515.8,691.5785438662949,54.15749431014999,809.6017567662141,0.0277714385116066
19972,43,0.00785,1.0,9810.0,1981.0,0.132,554.0,197.77,2800.0,1399.6202606331312,2728.9080895091333,582.7424345843029,127.38853503184714,470.92,691.5785438662949,54.15749431014999,867.2577359906959,0.0381830357758437
19973,43,0.00785,1.0,9810.0,1975.0,0.158,476.0,215.17,2630.0,1399.6202606331312,2728.9080895091333,582.7424345843029,127.38853503184714,488.32,691.5785438662949,54.15749431014999,846.3360594042014,0.0341864925088168
19974,43,0.00785,1.0,9810.0,1970.0,0.178,383.0,235.41,2370.0,1399.6202606331312,2728.9080895091333,582.7424345843029,127.38853503184714,508.56,691.5785438662949,54.15749431014999,819.7645624335166,0.0294703436378493
20851,43,0.00795,3.0,9810.0,1981.0,0.336,549.0,198.9,1315.0,1399.6202606331312,2728.9080895091333,582.7424345843029,377.3584905660377,472.05,691.5785438662949,54.15749431014999,865.9484429486349,0.037925499377605
20853,43,0.00795,3.0,9810.0,1990.0,0.345,453.0,220.23,1237.0,1399.6202606331312,2728.9080895091333,582.7424345843029,377.3584905660377,493.38,691.5785438662949,54.15749431014999,839.9313613948544,0.0330132026648055
20855,43,0.00795,3.0,9810.0,1990.0,0.347,369.0,238.41,1129.0,1399.6202606331312,2728.9080895091333,582.7424345843029,377.3584905660377,511.56,691.5785438662949,54.15749431014999,815.5984969893282,0.0287669314516679
20864,43,0.00799,3.0,9810.0,1991.0,0.35,434.0,224.39,1189.0,1399.6202606331312,2728.9080895091333,582.7424345843029,375.4693366708385,497.54,691.5785438662949,54.15749431014999,834.5504575271968,0.0320454607409551
20888,43,0.00785,3.0,9610.0,1993.0,0.357,531.0,201.0,1323.0,1390.865119130037,2732.459714115034,581.2383935132218,382.1656050955414,474.15,694.918657924756,52.81049485222668,863.4975591715705,0.0374460995053726
20891,43,0.00781,3.0,9710.0,1984.0,0.39,416.0,227.36,1205.0,1395.2524007664942,2730.692193984796,581.9934041671131,384.1229193341869,500.51,693.2477316197154,53.48200179790807,830.6430159774904,0.0313529769439703
21639,43,0.00779,6.0,9810.0,1937.0,0.381,397.0,232.41,570.0,1399.6202606331312,2728.9080895091333,582.7424345843029,770.2182284980745,505.56,691.5785438662949,54.15749431014999,823.8689031448404,0.0301728370353322
23417,53,0.00811,2.0,10050.0,1251.5,0.458,506.0,210.82,1403.0,1410.0269047073427,2724.5585111606783,584.5163262037235,246.60912453760795,483.97,687.5786794360951,55.795290957517885,851.7230848901434,0.0351914648160362
23418,53,0.00811,2.0,9990.0,1499.6,0.383,502.0,211.13,1528.0,1407.435082393577,2725.6548785681352,584.0759501792867,246.60912453760795,484.28,688.5779022922042,55.3836124358968,851.342742603012,0.0351199655422873
23618,53,0.00811,3.0,9980.0,1252.6,0.507,505.0,210.37,992.0,1407.0024839777957,2725.8370244496723,584.002355406982,369.9136868064119,483.52,688.7444846602789,55.315145056475735,852.2742333132958,0.0352952205281352
23619,53,0.00811,3.0,10010.0,1508.4,0.442,504.0,210.88,1105.0,1408.2997389851776,2725.290088036157,584.2229689622657,369.9136868064119,484.03,688.2447769121054,55.5206718398697,851.6495124684988,0.0351776277143519
23821,53,0.00811,3.66,10010.0,1253.9,0.493,504.0,210.88,800.0,1408.2997389851776,2725.290088036157,584.2229689622657,451.2946979038225,484.03,688.2447769121054,55.5206718398697,851.6495124684988,0.0351776277143519
23822,53,0.00811,3.66,9960.0,1504.9,0.45,499.0,211.51,910.0,1406.1367444844516,2726.200817567034,583.8549946116082,451.2946979038225,484.66,689.077689493447,55.17833463545068,850.8757775737839,0.0350322957144677
24017,53,0.00811,4.0,10000.0,1250.2,0.517,506.0,210.34,751.0,1407.8675005682433,2725.472566438741,584.1494879985282,493.2182490752159,483.49,688.4113330921649,55.45212134316464,852.3109361380863,0.0353021361562725
24018,53,0.00811,4.0,9990.0,1507.1,0.456,498.0,212.02,838.0,1407.435082393577,2725.6548785681352,584.0759501792867,493.2182490752159,485.17,688.5779022922042,55.3836124358968,850.2477784415271,0.0349145896455753
24203,53,0.00811,5.0,10000.0,1252.1,0.494,505.0,210.56,586.0,1407.8675005682433,2725.472566438741,584.1494879985282,616.5228113440198,483.71,688.4113330921649,55.45212134316464,852.041664878372,0.0352514174237694
24204,53,0.00811,5.0,10000.0,1505.8,0.434,506.0,210.34,657.0,1407.8675005682433,2725.472566438741,584.1494879985282,616.5228113440198,483.49,688.4113330921649,55.45212134316464,852.3109361380863,0.0353021361562725
24365,53,0.00798,6.0,10020.0,1251.4,0.467,508.0,210.09,466.0,1408.7317981267186,2725.1074433342737,584.2963931677798,751.8796992481203,483.24,688.078233604133,55.589263987736,852.6165969384415,0.0353597594623304
24366,53,0.00798,6.0,9980.0,1513.4,0.421,502.0,211.04,531.0,1407.0024839777957,2725.8370244496723,584.002355406982,751.8796992481203,484.19,688.7444846602789,55.315145056475735,851.453220301419,0.0351407253311633
