Number,Reference ID,Tube Diameter,Heated Length,Pressure,Mass Flux,Outlet Quality,Inlet Subcooling,Inlet Temperature,CHF,Hw,Hg,Tsat,H/D,TinK,RQufP,Roufg,Rouin,Sigmaf
8062,31,0.00795,2.0,5880.0,1439.0,0.53,443.0,179.68,1825.0,1206.9507901108882,2785.8539895940166,547.4213453152455,251.57232704402517,452.83,760.2508269690293,30.149924681014948,887.3468936476095,0.0422616068030533
8063,31,0.00795,2.0,5880.0,1439.0,0.535,356.0,199.35,1721.0,1206.9507901108882,2785.8539895940166,547.4213453152455,251.57232704402517,472.5,760.2508269690293,30.149924681014948,865.4251955440457,0.0378228569703904
8080,31,0.0082,1.65,5880.0,1689.0,0.41,469.0,173.73,2349.0,1206.9507901108882,2785.8539895940166,547.4213453152455,201.21951219512192,446.88,760.2508269690293,30.149924681014948,893.6109571856983,0.0435831787142865
8085,31,0.00845,1.4,5880.0,1685.0,0.41,312.0,209.14,2430.0,1206.9507901108882,2785.8539895940166,547.4213453152455,165.68047337278108,482.29,760.2508269690293,30.149924681014948,853.7749238476225,0.0355786144017973
8086,31,0.00845,1.4,5880.0,1685.0,0.41,299.0,212.01,2407.0,1206.9507901108882,2785.8539895940166,547.4213453152455,165.68047337278108,485.16,760.2508269690293,30.149924681014948,850.260106311397,0.0349168980891314
8804,31,0.00795,2.0,7840.0,1439.0,0.465,542.0,180.24,1732.0,1309.3651770187196,2760.967005557745,566.7518420847525,251.57232704402517,453.39,724.9627332890012,41.52662632637197,886.7488182610756,0.0421366869487589
8805,31,0.00795,2.0,7840.0,1439.0,0.468,452.0,200.61,1616.0,1309.3651770187196,2760.967005557745,566.7518420847525,251.57232704402517,473.76,724.9627332890012,41.52662632637197,863.9544720272088,0.037535207841781
8806,31,0.00795,2.0,7840.0,1439.0,0.483,361.0,220.75,1523.0,1309.3651770187196,2760.967005557745,566.7518420847525,251.57232704402517,493.9,724.9627332890012,41.52662632637197,839.2645250001208,0.0328923833670038
9154,31,0.00795,2.0,9800.0,1495.0,0.367,549.0,198.8,1535.0,1399.1843340369703,2729.08724642355,582.6677976573421,251.57232704402517,471.95,691.7453887617045,54.08976404651901,866.0645769386662,0.0379483023585174
9155,31,0.00795,2.0,9800.0,1495.0,0.39,459.0,218.82,1465.0,1399.1843340369703,2729.08724642355,582.6677976573421,251.57232704402517,491.97,691.7453887617045,54.08976404651901,841.73132944236,0.0333405859926655
9156,31,0.00795,2.0,9800.0,1495.0,0.407,366.0,238.95,1349.0,1399.1843340369703,2729.08724642355,582.6677976573421,251.57232704402517,512.0999999999999,691.7453887617045,54.08976404651901,814.8419160691385,0.0286402287343343
9276,31,0.0085,1.8,9800.0,1645.0,0.336,401.0,231.45,1651.0,1399.1843340369703,2729.08724642355,582.6677976573421,211.76470588235293,504.6,691.7453887617045,54.08976404651901,825.1695289047238,0.0303974220908792
9277,31,0.0085,1.8,9800.0,1655.0,0.359,301.0,252.62,1523.0,1399.1843340369703,2729.08724642355,582.6677976573421,211.76470588235293,525.77,691.7453887617045,54.08976404651901,794.9696025975793,0.0254263358468732
9278,31,0.0085,1.8,9800.0,1655.0,0.356,306.0,251.58,1523.0,1399.1843340369703,2729.08724642355,582.6677976573421,211.76470588235293,524.73,691.7453887617045,54.08976404651901,796.532379468658,0.0256711423400206
9601,31,0.0077,1.555,11760.0,1486.0,0.307,429.0,243.0,1453.0,1481.5782120188187,2690.741924269665,596.2854281986647,201.94805194805195,516.15,659.1667067692943,68.21950352027254,809.1009134858052,0.0276892025890696
9602,31,0.0077,1.555,11760.0,1486.0,0.299,410.0,247.02,1418.0,1481.5782120188187,2690.741924269665,596.2854281986647,201.94805194805195,520.17,659.1667067692943,68.21950352027254,803.2827700283556,0.026744116952278
9603,31,0.0077,1.555,11760.0,1486.0,0.319,410.0,247.02,1453.0,1481.5782120188187,2690.741924269665,596.2854281986647,201.94805194805195,520.17,659.1667067692943,68.21950352027254,803.2827700283556,0.026744116952278
9638,31,0.00795,2.0,11760.0,1495.0,0.268,542.0,218.54,1279.0,1481.5782120188187,2690.741924269665,596.2854281986647,251.57232704402517,491.69,659.1667067692943,68.21950352027254,842.087354817657,0.0334055588931956
9639,31,0.00795,2.0,11760.0,1495.0,0.293,444.0,239.81,1174.0,1481.5782120188187,2690.741924269665,596.2854281986647,251.57232704402517,512.96,659.1667067692943,68.21950352027254,813.632718868479,0.0284383910811552
9640,31,0.00795,2.0,11760.0,1495.0,0.321,346.0,260.33,1086.0,1481.5782120188187,2690.741924269665,596.2854281986647,251.57232704402517,533.48,659.1667067692943,68.21950352027254,783.1012894285092,0.0236111807798743
10409,31,0.00798,1.65,13720.0,1245.0,0.334,300.0,285.14,1011.0,1559.8634580172072,2645.2668434393536,608.2261693989716,206.7669172932331,558.29,626.0756859727719,84.49212357195921,740.9946548077339,0.0177936234296048
10411,31,0.00798,1.65,13720.0,1439.0,0.265,349.0,275.57,1116.0,1559.8634580172072,2645.2668434393536,608.2261693989716,206.7669172932331,548.72,626.0756859727719,84.49212357195921,758.0214642887049,0.0200297897213766
10439,31,0.00795,2.0,13720.0,1495.0,0.208,522.0,239.79,1111.0,1559.8634580172072,2645.2668434393536,608.2261693989716,251.57232704402517,512.9399999999999,626.0756859727719,84.49212357195921,813.6608996072214,0.0284430856861509
10440,31,0.00795,2.0,13720.0,1495.0,0.25,420.0,261.22,1029.0,1559.8634580172072,2645.2668434393536,608.2261693989716,251.57232704402517,534.37,626.0756859727719,84.49212357195921,781.6979638769798,0.0234016836463363
10466,31,0.0077,2.1,13720.0,1528.0,0.252,532.0,237.64,1116.0,1559.8634580172072,2645.2668434393536,608.2261693989716,272.72727272727275,510.79,626.0756859727719,84.49212357195921,816.6737709070876,0.0289475550808071
10467,31,0.0077,2.1,13720.0,1546.0,0.269,372.0,270.98,942.0,1559.8634580172072,2645.2668434393536,608.2261693989716,272.72727272727275,544.13,626.0756859727719,84.49212357195921,765.820176632779,0.0211066034532599
10468,31,0.0077,2.1,13720.0,1522.0,0.28,367.0,271.98,930.0,1559.8634580172072,2645.2668434393536,608.2261693989716,272.72727272727275,545.13,626.0756859727719,84.49212357195921,764.140100325492,0.0208718230553052
10494,31,0.00805,2.0,13720.0,1452.0,0.265,425.0,260.19,1046.0,1559.8634580172072,2645.2668434393536,608.2261693989716,248.4472049689441,533.3399999999999,626.0756859727719,84.49212357195921,783.3213904039367,0.0236441370587046
10495,31,0.00805,2.0,13720.0,1452.0,0.287,324.0,280.49,930.0,1559.8634580172072,2645.2668434393536,608.2261693989716,248.4472049689441,553.64,626.0756859727719,84.49212357195921,749.4037902285744,0.0188783796673595
11093,31,0.0078,1.5,14710.0,1512.0,0.166,388.0,275.6,1104.0,1598.758242846061,2619.0332873325,613.7474290395218,192.30769230769232,548.75,608.7254400350105,93.80865693421136,757.9697460694157,0.0200227592708179
11094,31,0.0078,1.5,14710.0,1529.0,0.151,396.0,274.0,1104.0,1598.758242846061,2619.0332873325,613.7474290395218,192.30769230769232,547.15,608.7254400350105,93.80865693421136,760.7143251116047,0.0203978622774017
11102,31,0.00775,1.68,14710.0,1496.0,0.245,474.0,258.1,1244.0,1598.758242846061,2619.0332873325,613.7474290395218,216.7741935483871,531.25,608.7254400350105,93.80865693421136,786.5865413606608,0.02413616740662
11103,31,0.00775,1.68,14710.0,1496.0,0.276,365.0,280.14,1128.0,1598.758242846061,2619.0332873325,613.7474290395218,216.7741935483871,553.29,608.7254400350105,93.80865693421136,750.0260852354407,0.0189601746194994
11109,31,0.00775,1.7,14710.0,1991.0,0.176,304.0,291.89,1116.0,1598.758242846061,2619.0332873325,613.7474290395218,219.3548387096774,565.04,608.7254400350105,93.80865693421136,728.2871797480391,0.0162266730742122
11722,31,0.008,1.645,15690.0,1222.0,0.213,482.0,264.42,1023.0,1637.3644871103252,2590.4533382973623,618.9241500764123,205.625,537.5699999999999,590.8156040712521,103.98145487481308,776.5925371267897,0.0226486414836596
11723,31,0.008,1.645,15690.0,1222.0,0.258,475.0,265.86,1069.0,1637.3644871103252,2590.4533382973623,618.9241500764123,205.625,539.01,590.8156040712521,103.98145487481308,774.2638587323564,0.0223099144306767
11725,31,0.008,1.645,15690.0,1233.0,0.235,485.0,263.81,1069.0,1637.3644871103252,2590.4533382973623,618.9241500764123,205.625,536.96,590.8156040712521,103.98145487481308,777.5730799372651,0.0227921598497562
11726,31,0.008,1.645,15690.0,1238.0,0.208,561.0,247.93,1139.0,1637.3644871103252,2590.4533382973623,618.9241500764123,205.625,521.0799999999999,590.8156040712521,103.98145487481308,801.9486688978749,0.0265300587848683
11751,31,0.00805,2.0,15690.0,1452.0,0.242,502.0,260.3,1076.0,1637.3644871103252,2590.4533382973623,618.9241500764123,248.4472049689441,533.45,590.8156040712521,103.98145487481308,783.1484686705278,0.0236182428042488
12338,31,0.008,1.65,17650.0,1487.0,0.143,537.0,269.52,1186.0,1717.0784426362372,2523.3834803638865,628.5232362154733,206.25,542.67,551.4216870542491,128.2545173155215,768.2546343176166,0.0214495387847254
12359,31,0.008,1.65,17650.0,1487.0,0.143,537.0,269.52,1186.0,1717.0784426362372,2523.3834803638865,628.5232362154733,206.25,542.67,551.4216870542491,128.2545173155215,768.2546343176166,0.0214495387847254
12367,31,0.00805,2.0,17650.0,1458.0,0.186,480.0,280.98,933.0,1717.0784426362372,2523.3834803638865,628.5232362154733,248.4472049689441,554.13,551.4216870542491,128.2545173155215,748.5301286365981,0.0187638989673509
12368,31,0.00805,2.0,17650.0,1458.0,0.232,372.0,301.67,837.0,1717.0784426362372,2523.3834803638865,628.5232362154733,248.4472049689441,574.8199999999999,551.4216870542491,128.2545173155215,708.679510483594,0.0139777181653812
12406,31,0.00795,2.0,17650.0,1495.0,0.159,579.0,260.87,1054.0,1717.0784426362372,2523.3834803638865,628.5232362154733,251.57232704402517,534.02,551.4216870542491,128.2545173155215,782.250683691945,0.0234840678420095
12407,31,0.00795,2.0,17650.0,1495.0,0.188,475.0,281.97,938.0,1717.0784426362372,2523.3834803638865,628.5232362154733,251.57232704402517,555.12,551.4216870542491,128.2545173155215,746.7561728768075,0.0185327194533405
12991,31,0.00774,1.65,19610.0,1417.0,0.208,388.0,315.31,895.0,1806.623322237744,2434.0212353048096,637.2520807351722,213.1782945736434,588.46,502.5055241375888,161.88081551077966,678.4382960709472,0.010900886462287
12992,31,0.00772,1.65,19610.0,1668.0,0.098,545.0,286.01,1197.0,1806.623322237744,2434.0212353048096,637.2520807351722,213.7305699481865,559.16,502.5055241375888,161.88081551077966,739.3911403966978,0.0175911093542991
12993,31,0.00772,1.65,19610.0,1692.0,0.087,566.0,281.86,1232.0,1806.623322237744,2434.0212353048096,637.2520807351722,213.7305699481865,555.01,502.5055241375888,161.88081551077966,746.953864960397,0.0185583980816409
12994,31,0.00775,1.647,19610.0,1838.0,0.052,581.0,278.86,1337.0,1806.623322237744,2434.0212353048096,637.2520807351722,212.51612903225808,552.01,502.5055241375888,161.88081551077966,752.2896344146186,0.0192594681573069
15036,36,0.0082,1.65,5890.0,1680.6,0.45,473.0,172.9,2488.0,1207.5188906323826,2785.7475885134013,547.5317127266612,201.21951219512192,446.05,760.0620756854102,30.20545976392743,894.4717535397957,0.0437666861682739
15262,36,0.0082,1.65,7850.0,1680.6,0.396,303.0,233.41,1825.0,1309.849692319633,2760.82109304455,566.8404384723185,201.21951219512192,506.56,724.7894967330758,41.587442546918986,822.5075436904506,0.0299387817923036
15456,36,0.00805,2.0,11790.0,1455.6,0.32,348.0,260.17,1087.0,1482.8000557322137,2690.1028340762277,596.479630251104,248.4472049689441,533.3199999999999,658.6671265622198,68.45058739848936,783.3528191076691,0.0236488451324411
15478,36,0.0077,2.6,11790.0,1769.4,0.276,519.0,223.85,1128.0,1482.8000557322137,2690.1028340762277,596.479630251104,337.6623376623377,497.0,658.6671265622198,68.45058739848936,835.2549554157216,0.0321712305780179
15479,36,0.0077,2.6,11790.0,1961.1,0.238,468.0,234.93,1106.0,1482.8000557322137,2690.1028340762277,596.479630251104,337.6623376623377,508.08,658.6671265622198,68.45058739848936,820.4253606563612,0.0295828073394721
15549,36,0.0077,1.555,13730.0,1516.7,0.172,468.0,251.33,1233.0,1560.2572331489769,2645.0138330547834,608.2835154171362,201.94805194805195,524.48,625.903289106363,84.58205645692493,796.9067412330769,0.0257299860884633
15553,36,0.00778,1.65,13730.0,1647.2,0.197,417.0,261.92,1256.0,1560.2572331489769,2645.0138330547834,608.2835154171362,212.08226221079693,535.0699999999999,625.903289106363,84.58205645692493,780.5891959319558,0.0232369254017739
15556,36,0.00798,1.65,13730.0,1277.8,0.317,311.0,283.09,1000.0,1560.2572331489769,2645.0138330547834,608.2835154171362,206.7669172932331,556.24,625.903289106363,84.58205645692493,744.7348734041142,0.0182713818036196
15557,36,0.00798,1.65,13730.0,1616.7,0.205,424.0,260.48,1268.0,1560.2572331489769,2645.0138330547834,608.2835154171362,206.7669172932331,533.63,625.903289106363,84.58205645692493,782.8652724147389,0.0235758709549558
15563,36,0.00795,2.0,13730.0,1494.4,0.215,568.0,229.94,1209.0,1560.2572331489769,2645.0138330547834,608.2835154171362,251.57232704402517,503.09,625.903289106363,84.58205645692493,827.2029847033745,0.0307504526927673
15578,36,0.0077,2.6,14710.0,1236.1,0.381,427.0,267.76,756.0,1598.758242846061,2619.0332873325,613.7474290395218,337.6623376623377,540.91,608.7254400350105,93.80865693421136,771.16077255473,0.0218631600628859
15581,36,0.0077,2.6,14710.0,1425.0,0.321,389.0,275.4,756.0,1598.758242846061,2619.0332873325,613.7474290395218,337.6623376623377,548.55,608.7254400350105,93.80865693421136,758.3143471158049,0.0200696309689558
15588,36,0.0077,2.6,14710.0,1750.0,0.259,351.0,282.88,791.0,1598.758242846061,2619.0332873325,613.7474290395218,337.6623376623377,556.03,608.7254400350105,93.80865693421136,745.1150436705943,0.0183203660569356
15703,36,0.0077,1.65,17660.0,1472.2,0.14,535.0,270.01,1116.0,1717.5012579867507,2522.997202444666,628.5698606095824,214.28571428571428,543.16,551.2030886161132,128.39630895600263,767.440009834944,0.0213344244500523
15798,36,0.0077,1.65,19620.0,1305.6,0.26,324.0,326.24,744.0,1807.131784023051,2433.469283905154,637.294600608268,214.28571428571428,599.39,502.2117375402295,162.09425973412746,651.0427283709207,0.0085068368178089
15799,36,0.00774,1.65,19620.0,1513.9,0.142,454.0,303.5,977.0,1807.131784023051,2433.469283905154,637.294600608268,213.1782945736434,576.65,502.2117375402295,162.09425973412746,704.8339364907833,0.0135603745296028
16120,39,0.008,1.57,2940.0,1590.0,0.506,579.0,100.66,3020.0,1003.0982016513028,2803.220536214564,505.8906629779317,196.25,373.81,823.4194934195523,14.699873993360203,957.8793851123446,0.0587845676594777
16121,39,0.008,1.57,2940.0,1590.0,0.505,537.0,110.62,2931.0,1003.0982016513028,2803.220536214564,505.8906629779317,196.25,383.77,823.4194934195523,14.699873993360203,950.4760176808512,0.0568396458414243
16122,39,0.008,1.57,2940.0,1584.0,0.512,499.0,119.6,2868.0,1003.0982016513028,2803.220536214564,505.8906629779317,196.25,392.75,823.4194934195523,14.699873993360203,943.4277398714212,0.0550487353226067
16123,39,0.008,1.57,2940.0,1584.0,0.514,448.0,131.62,2775.0,1003.0982016513028,2803.220536214564,505.8906629779317,196.25,404.77,823.4194934195523,14.699873993360203,933.451165076517,0.0525984705569084
16124,39,0.008,1.57,2940.0,1584.0,0.527,409.0,140.76,2744.0,1003.0982016513028,2803.220536214564,505.8906629779317,196.25,413.91,823.4194934195523,14.699873993360203,925.4535021391316,0.0506964814895928
16125,39,0.008,1.57,2940.0,1584.0,0.528,370.0,149.85,2668.0,1003.0982016513028,2803.220536214564,505.8906629779317,196.25,423.0,823.4194934195523,14.699873993360203,917.146630166868,0.0487733302532682
16126,39,0.008,1.57,2940.0,1590.0,0.522,327.0,159.82,2570.0,1003.0982016513028,2803.220536214564,505.8906629779317,196.25,432.97,823.4194934195523,14.699873993360203,907.6263730867856,0.046629708977319
16129,39,0.008,1.97,2940.0,1595.0,0.54,331.0,158.9,2116.0,1003.0982016513028,2803.220536214564,505.8906629779317,246.25,432.05,823.4194934195523,14.699873993360203,908.5230023037684,0.04682896194683
16229,39,0.008,1.57,4900.0,1595.0,0.486,558.0,139.58,2762.0,1148.1968955965551,2795.04378255745,535.8332775368849,196.25,412.73,779.3751030900339,24.816097189567063,926.5059856903353,0.050943856314585
16230,39,0.008,1.57,4900.0,1590.0,0.492,532.0,145.66,2719.0,1148.1968955965551,2795.04378255745,535.8332775368849,196.25,418.81,779.3751030900339,24.816097189567063,921.0195446695582,0.0496636097992314
16231,39,0.008,1.57,4900.0,1601.0,0.499,476.0,158.69,2648.0,1148.1968955965551,2795.04378255745,535.8332775368849,196.25,431.84,779.3751030900339,24.816097189567063,908.7271474534404,0.0468744031788867
16232,39,0.008,1.57,4900.0,1595.0,0.499,428.0,169.77,2542.0,1148.1968955965551,2795.04378255745,535.8332775368849,196.25,442.92,779.3751030900339,24.816097189567063,897.6895907417833,0.0444567918527332
16233,39,0.008,1.57,4900.0,1590.0,0.508,380.0,180.75,2466.0,1148.1968955965551,2795.04378255745,535.8332775368849,196.25,453.9,779.3751030900339,24.816097189567063,886.2028548000599,0.0420228420159194
16234,39,0.008,1.57,4900.0,1590.0,0.511,335.0,190.95,2385.0,1148.1968955965551,2795.04378255745,535.8332775368849,196.25,464.1,779.3751030900339,24.816097189567063,875.0212313810578,0.03973076067281
16406,39,0.008,1.97,4900.0,1601.0,0.537,411.0,173.67,2107.0,1148.1968955965551,2795.04378255745,535.8332775368849,246.25,446.82,779.3751030900339,24.816097189567063,893.6732894226061,0.0435964513804153
16407,39,0.008,1.97,4900.0,1568.0,0.533,371.0,182.8,1991.0,1148.1968955965551,2795.04378255745,535.8332775368849,246.25,455.95,779.3751030900339,24.816097189567063,883.9958542798324,0.0415644811087432
16408,39,0.008,1.97,4900.0,1568.0,0.543,313.0,195.9,1924.0,1148.1968955965551,2795.04378255745,535.8332775368849,246.25,469.05,779.3751030900339,24.816097189567063,869.4099638736444,0.0386085543302165
16649,39,0.008,1.57,7850.0,1601.0,0.359,569.0,174.16,2221.0,1309.849692319633,2760.82109304455,566.8404384723185,196.25,447.31,724.7894967330758,41.587442546918986,893.1637586392873,0.0434880258233079
16650,39,0.008,1.57,7850.0,1606.0,0.373,534.0,182.18,2198.0,1309.849692319633,2760.82109304455,566.8404384723185,196.25,455.33,724.7894967330758,41.587442546918986,884.6654454288364,0.0417032330842235
16651,39,0.008,1.57,7850.0,1601.0,0.382,484.0,193.52,2117.0,1309.849692319633,2760.82109304455,566.8404384723185,196.25,466.67,724.7894967330758,41.587442546918986,872.1233290710894,0.0391488879657603
16652,39,0.008,1.57,7850.0,1606.0,0.4,439.0,203.63,2087.0,1309.849692319633,2760.82109304455,566.8404384723185,196.25,476.78,724.7894967330758,41.587442546918986,860.3952950276796,0.0368442928248113
16653,39,0.008,1.57,7850.0,1601.0,0.414,380.0,216.7,2001.0,1309.849692319633,2760.82109304455,566.8404384723185,196.25,489.85,724.7894967330758,41.587442546918986,844.4153894616518,0.0338321905770929
16654,39,0.008,1.57,7850.0,1595.0,0.431,343.0,224.78,1970.0,1309.849692319633,2760.82109304455,566.8404384723185,196.25,497.93,724.7894967330758,41.587442546918986,834.040523716212,0.0319546002812805
16655,39,0.008,1.57,7850.0,1595.0,0.432,300.0,234.05,1889.0,1309.849692319633,2760.82109304455,566.8404384723185,196.25,507.2,724.7894967330758,41.587442546918986,821.6327436263571,0.0297889281097055
16664,39,0.008,2.54,7850.0,1595.0,0.464,547.0,179.21,1532.0,1309.849692319633,2760.82109304455,566.8404384723185,317.5,452.36,724.7894967330758,41.587442546918986,887.8477100543918,0.0423663801603671
16665,39,0.008,2.54,7850.0,1595.0,0.454,542.0,180.35,1509.0,1309.849692319633,2760.82109304455,566.8404384723185,317.5,453.5,724.7894967330758,41.587442546918986,886.6311653638703,0.0421121384867122
16666,39,0.008,2.54,7850.0,1595.0,0.46,511.0,187.41,1481.0,1309.849692319633,2760.82109304455,566.8404384723185,317.5,460.56,724.7894967330758,41.587442546918986,878.9591905953047,0.0405294465274587
16667,39,0.008,2.54,7850.0,1595.0,0.46,466.0,197.58,1424.0,1309.849692319633,2760.82109304455,566.8404384723185,317.5,470.73,724.7894967330758,41.587442546918986,867.4772332029207,0.0382263086171088
16668,39,0.008,2.54,7850.0,1595.0,0.47,416.0,208.75,1380.0,1309.849692319633,2760.82109304455,566.8404384723185,317.5,481.9,724.7894967330758,41.587442546918986,854.2489931780051,0.035668407560261
16669,39,0.008,2.54,7850.0,1590.0,0.462,366.0,219.77,1299.0,1309.849692319633,2760.82109304455,566.8404384723185,317.5,492.92,724.7894967330758,41.587442546918986,840.519895985951,0.0331200446222391
16670,39,0.008,2.54,7850.0,1590.0,0.468,319.0,229.97,1252.0,1309.849692319633,2760.82109304455,566.8404384723185,317.5,503.12,724.7894967330758,41.587442546918986,827.1627305409511,0.0307434415683431
17094,39,0.008,1.57,9800.0,1601.0,0.312,549.0,198.8,1960.0,1399.1843340369703,2729.08724642355,582.6677976573421,196.25,471.95,691.7453887617045,54.08976404651901,866.0645769386662,0.0379483023585174
17095,39,0.008,1.57,9800.0,1601.0,0.328,489.0,212.2,1884.0,1399.1843340369703,2729.08724642355,582.6677976573421,196.25,485.35,691.7453887617045,54.08976404651901,850.025779761839,0.0348730343821565
17096,39,0.008,1.57,9800.0,1601.0,0.326,439.0,223.2,1778.0,1399.1843340369703,2729.08724642355,582.6677976573421,196.25,496.35,691.7453887617045,54.08976404651901,836.1005630380698,0.0323225624983838
17097,39,0.008,1.57,9800.0,1601.0,0.339,392.0,233.39,1717.0,1399.1843340369703,2729.08724642355,582.6677976573421,196.25,506.54,691.7453887617045,54.08976404651901,822.5348366677348,0.0299434639954283
17098,39,0.008,1.57,9800.0,1601.0,0.346,344.0,243.62,1642.0,1399.1843340369703,2729.08724642355,582.6677976573421,196.25,516.77,691.7453887617045,54.08976404651901,808.2114854124246,0.0275435071774145
17126,39,0.008,2.44,9800.0,1590.0,0.381,544.0,199.93,1365.0,1399.1843340369703,2729.08724642355,582.6677976573421,305.0,473.08,691.7453887617045,54.08976404651901,864.7492286996223,0.0376904926778699
17127,39,0.008,2.44,9800.0,1579.0,0.398,503.0,209.09,1332.0,1399.1843340369703,2729.08724642355,582.6677976573421,305.0,482.24,691.7453887617045,54.08976404651901,853.8357491680478,0.0355901280642487
17128,39,0.008,2.44,9800.0,1590.0,0.393,462.0,218.16,1280.0,1399.1843340369703,2729.08724642355,582.6677976573421,305.0,491.31,691.7453887617045,54.08976404651901,842.5697860720571,0.0334937152066253
17129,39,0.008,2.44,9800.0,1579.0,0.396,411.0,229.29,1210.0,1399.1843340369703,2729.08724642355,582.6677976573421,305.0,502.44,691.7453887617045,54.08976404651901,828.0737176144067,0.0309023325768442
17130,39,0.008,2.44,9800.0,1573.0,0.408,363.0,239.59,1167.0,1399.1843340369703,2729.08724642355,582.6677976573421,305.0,512.74,691.7453887617045,54.08976404651901,813.9425498603325,0.0284900299079453
17131,39,0.008,2.44,9800.0,1584.0,0.403,315.0,249.71,1105.0,1399.1843340369703,2729.08724642355,582.6677976573421,305.0,522.86,691.7453887617045,54.08976404651901,799.320470529554,0.0261112487599782
17694,39,0.008,1.57,12750.0,1620.0,0.208,445.0,248.03,1411.0,1521.4545553469486,2668.7526570881723,602.4983788519311,196.25,521.18,642.5946624869513,76.12277602880859,801.8016735802552,0.0265065335998565
17695,39,0.008,1.57,12750.0,1620.0,0.222,377.0,262.16,1306.0,1521.4545553469486,2668.7526570881723,602.4983788519311,196.25,535.31,642.5946624869513,76.12277602880859,780.2080198113558,0.0231804402593939
17696,39,0.008,1.57,12750.0,1620.0,0.226,337.0,270.26,1235.0,1521.4545553469486,2668.7526570881723,602.4983788519311,196.25,543.41,642.5946624869513,76.12277602880859,767.0234465212759,0.0212757001288613
17722,39,0.008,1.57,12750.0,1595.0,0.186,536.0,228.52,1525.0,1521.4545553469486,2668.7526570881723,602.4983788519311,196.25,501.67,642.5946624869513,76.12277602880859,829.1016523168238,0.0310821819551531
17723,39,0.008,1.57,12750.0,1595.0,0.199,489.0,238.67,1462.0,1521.4545553469486,2668.7526570881723,602.4983788519311,196.25,511.82,642.5946624869513,76.12277602880859,815.2344746568007,0.028705929636195
17724,39,0.008,1.57,12750.0,1590.0,0.212,436.0,249.92,1381.0,1521.4545553469486,2668.7526570881723,602.4983788519311,196.25,523.0699999999999,642.5946624869513,76.12277602880859,799.0087586178283,0.0260618306199089
17725,39,0.008,1.57,12750.0,1595.0,0.229,397.0,258.04,1348.0,1521.4545553469486,2668.7526570881723,602.4983788519311,196.25,531.19,642.5946624869513,76.12277602880859,786.6797116940394,0.0241502935124476
17726,39,0.008,1.57,12750.0,1595.0,0.228,342.0,269.25,1237.0,1521.4545553469486,2668.7526570881723,602.4983788519311,196.25,542.4,642.5946624869513,76.12277602880859,768.7024728512845,0.0215129772047555
17738,39,0.008,2.23,12750.0,1625.0,0.212,545.0,226.55,1145.0,1521.4545553469486,2668.7526570881723,602.4983788519311,278.75,499.7,642.5946624869513,76.12277602880859,831.71421143193,0.0315419589173528
